annotation_id,primary_label,secondary_label,confidence,ambiguous,reason
AUDITV2_0487,missing_or_found_people,rescue_volunteering_or_donation_effort,3,no,Reports hundreds feared missing and a family-tracing service.
AUDITV2_0488,other_relevant_information,,3,no,"Updated earthquake magnitude, depth and location information."
AUDITV2_0489,caution_and_advice,infrastructure_and_utility_damage,2,yes,Discusses exposed launch infrastructure and whether Starship can reach shelter.
AUDITV2_0490,not_humanitarian,infrastructure_and_utility_damage,2,yes,Most deaths refer to an unrelated Texas event; Dorian home-damage risk is secondary.
AUDITV2_0491,injured_or_dead_people,other_relevant_information,3,no,Reports flood survey and death toll exceeding 200.
AUDITV2_0492,not_humanitarian,,3,no,"Refers to displacement years after the 2010 earthquake, unrelated to Irma."
AUDITV2_0493,displaced_people_and_evacuations,other_relevant_information,2,yes,Political commentary focuses on leaders sleeping in shelters with constituents.
AUDITV2_0494,other_relevant_information,,2,yes,Conspiracy-style claim about purposeful California fire destruction remains event-related.
AUDITV2_0495,requests_or_urgent_needs,injured_or_dead_people,3,no,Explicitly says Mozambique needs help and notes many cyclone deaths.
AUDITV2_0496,injured_or_dead_people,infrastructure_and_utility_damage,3,no,Says electricity loss obscured the true Maria death toll.
AUDITV2_0497,caution_and_advice,displaced_people_and_evacuations,3,no,Warns of dangerous flooding and people retreating to attics to escape water.
AUDITV2_0498,requests_or_urgent_needs,sympathy_and_support,2,yes,Questions why urgent firefighting help is absent while prayers/donations continue.
AUDITV2_0499,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Air Force is delivering food and water to affected islands.
AUDITV2_0500,rescue_volunteering_or_donation_effort,caution_and_advice,2,yes,Praises firefighters while noting dry forests and high winds complicate response.
